-5.000000	63865.349667
-4.983306	62867.738015
-4.966611	61848.042384
-4.949917	60888.184037
-4.933222	59940.145111
-4.916528	58979.255638
-4.899833	58043.814571
-4.883139	57112.330308
-4.866444	56165.594530
-4.849750	55291.222102
-4.833055	54369.903225
-4.816361	53488.734327
-4.799666	52607.925978
-4.782972	51746.744595
-4.766277	50909.228560
-4.749583	50061.858833
-4.732888	49248.278740
-4.716194	48450.983668
-4.699499	47623.690735
-4.682805	46857.006696
-4.666110	46062.871097
-4.649416	45269.974056
-4.632721	44529.237991
-4.616027	43783.605042
-4.599332	43010.740804
-4.582638	42282.418615
-4.565943	41574.981428
-4.549249	40875.027270
-4.532554	40144.431646
-4.515860	39476.168281
-4.499165	38801.219409
-4.482471	38117.255165
-4.465776	37454.464326
-4.449082	36799.627827
-4.432387	36134.875534
-4.415693	35507.360598
-4.398998	34895.266130
-4.382304	34257.184133
-4.365609	33655.133854
-4.348915	33039.001796
-4.332220	32472.916022
-4.315526	31884.012197
-4.298831	31320.596737
-4.282137	30740.139629
-4.265442	30194.933970
-4.248748	29617.748254
-4.232053	29095.517802
-4.215359	28548.131261
-4.198664	28017.287447
-4.181970	27489.917200
-4.165275	27012.402736
-4.148581	26509.135995
-4.131886	26005.107112
-4.115192	25520.753946
-4.098497	25027.404406
-4.081803	24545.931228
-4.065109	24101.444760
-4.048414	23606.212820
-4.031720	23177.586924
-4.015025	22742.168599
-3.998331	22284.266070
-3.981636	21875.479430
-3.964942	21442.666985
-3.948247	20996.532401
-3.931553	20594.146782
-3.914858	20195.482706
-3.898164	19802.452664
-3.881469	19390.323397
-3.864775	19033.669238
-3.848080	18628.809124
-3.831386	18254.790622
-3.814691	17889.143054
-3.797997	17530.696053
-3.781302	17190.513908
-3.764608	16808.561360
-3.747913	16491.794203
-3.731219	16140.418246
-3.714524	15798.182116
-3.697830	15476.610082
-3.681135	15150.438172
-3.664441	14857.569125
-3.647746	14517.722388
-3.631052	14225.139667
-3.614357	13926.831612
-3.597663	13623.433766
-3.580968	13319.364175
-3.564274	13043.450720
-3.547579	12760.351857
-3.530885	12492.705136
-3.514190	12208.727864
-3.497496	11950.678067
-3.480801	11710.065872
-3.464107	11438.858495
-3.447412	11172.230171
-3.430718	10943.236695
-3.414023	10682.412925
-3.397329	10468.752106
-3.380634	10213.424113
-3.363940	9977.689297
-3.347245	9772.220390
-3.330551	9522.275456
-3.313856	9333.751168
-3.297162	9102.990855
-3.280467	8877.064356
-3.263773	8676.620224
-3.247078	8465.287502
-3.230384	8265.605117
-3.213689	8079.633258
-3.196995	7892.551386
-3.180301	7698.272694
-3.163606	7513.033957
-3.146912	7353.924342
-3.130217	7185.331504
-3.113523	7012.553272
-3.096828	6816.167083
-3.080134	6666.912759
-3.063439	6511.048857
-3.046745	6347.276517
-3.030050	6193.386330
-3.013356	6015.865531
-2.996661	5856.721443
-2.979967	5711.811594
-2.963272	5570.478145
-2.946578	5425.139791
-2.929883	5312.000142
-2.913189	5168.599962
-2.896494	5019.475705
-2.879800	4874.004337
-2.863105	4753.651567
-2.846411	4624.352498
-2.829716	4510.771285
-2.813022	4386.480043
-2.796327	4289.526775
-2.779633	4156.174838
-2.762938	4057.810382
-2.746244	3937.881505
-2.729549	3833.184688
-2.712855	3726.190216
-2.696160	3620.127801
-2.679466	3533.758323
-2.662771	3435.026274
-2.646077	3328.716361
-2.629382	3240.712069
-2.612688	3164.428377
-2.595993	3043.006223
-2.579299	2984.905425
-2.562604	2874.466874
-2.545910	2796.349803
-2.529215	2711.295074
-2.512521	2649.667778
-2.495826	2575.463251
-2.479132	2471.265092
-2.462437	2399.428224
-2.445743	2322.141362
-2.429048	2263.806947
-2.412354	2188.998441
-2.395659	2120.455017
-2.378965	2055.777580
-2.362270	1986.270217
-2.345576	1937.664976
-2.328881	1862.843490
-2.312187	1835.572962
-2.295492	1741.446749
-2.278798	1712.695464
-2.262104	1654.359866
-2.245409	1581.298103
-2.228715	1560.182643
-2.212020	1477.516862
-2.195326	1447.535089
-2.178631	1393.787667
-2.161937	1340.318357
-2.145242	1318.842831
-2.128548	1270.718057
-2.111853	1200.029286
-2.095159	1163.038485
-2.078464	1147.832169
-2.061770	1106.468252
-2.045075	1058.880257
-2.028381	1015.710570
-2.011686	990.120459
-1.994992	927.013476
-1.978297	923.428107
-1.961603	879.787325
-1.944908	826.051892
-1.928214	828.469335
-1.911519	768.169191
-1.894825	756.789646
-1.878130	719.858450
-1.861436	693.766784
-1.844741	683.157481
-1.828047	633.659263
-1.811352	602.032738
-1.794658	584.340461
-1.777963	561.715511
-1.761269	552.083233
-1.744574	522.504389
-1.727880	518.755593
-1.711185	488.973407
-1.694491	455.300096
-1.677796	436.777694
-1.661102	415.877149
-1.644407	389.873960
-1.627713	405.058125
-1.611018	372.098808
-1.594324	341.011033
-1.577629	347.561863
-1.560935	325.133585
-1.544240	297.071071
-1.527546	311.896355
-1.510851	274.572541
-1.494157	270.210621
-1.477462	237.650179
-1.460768	236.434827
-1.444073	235.025129
-1.427379	238.091534
-1.410684	207.368524
-1.393990	209.879714
-1.377295	181.372525
-1.360601	161.237834
-1.343907	152.048303
-1.327212	144.874029
-1.310518	147.818840
-1.293823	156.024243
-1.277129	151.866157
-1.260434	133.997471
-1.243740	114.361963
-1.227045	130.577308
-1.210351	98.239706
-1.193656	102.319482
-1.176962	98.121154
-1.160267	98.568520
-1.143573	87.821773
-1.126878	77.941073
-1.110184	58.799880
-1.093489	66.849024
-1.076795	58.684101
-1.060100	54.318203
-1.043406	75.014005
-1.026711	33.389115
-1.010017	33.336115
-0.993322	39.159391
-0.976628	29.654641
-0.959933	49.479664
-0.943239	45.242276
-0.926544	17.637932
-0.909850	14.206216
-0.893155	18.191322
-0.876461	7.143755
-0.859766	30.279456
-0.843072	37.488714
-0.826377	14.972056
-0.809683	3.835429
-0.792988	7.115979
-0.776294	10.250669
-0.759599	11.023438
-0.742905	10.311888
-0.726210	13.560520
-0.709516	21.283505
-0.692821	-13.899753
-0.676127	23.015789
-0.659432	-5.136447
-0.642738	-11.910256
-0.626043	5.638060
-0.609349	18.581824
-0.592654	4.794904
-0.575960	-0.456929
-0.559265	-22.784588
-0.542571	1.393740
-0.525876	2.564212
-0.509182	-2.188162
-0.492487	3.116027
-0.475793	-20.346746
-0.459098	-12.810291
-0.442404	-5.522338
-0.425710	-6.436792
-0.409015	7.395517
-0.392321	-4.470404
-0.375626	-15.059201
-0.358932	-12.883959
-0.342237	-23.648910
-0.325543	-12.889130
-0.308848	-14.137317
-0.292154	-22.758478
-0.275459	-4.539502
-0.258765	3.534255
-0.242070	-17.763762
-0.225376	-27.622112
-0.208681	-1.319986
-0.191987	-17.695908
-0.175292	-32.243320
-0.158598	-1.771745
-0.141903	-22.839694
-0.125209	5.133056
-0.108514	-23.032293
-0.091820	-5.365122
-0.075125	5.394139
-0.058431	-20.791130
-0.041736	-7.566785
-0.025042	-33.599732
-0.008347	-24.959804
0.008347	-15.399151
0.025042	-28.877098
0.041736	-12.629748
0.058431	-17.508646
