-5.000000	-8422.861721
-4.983306	-8335.867181
-4.966611	-8220.170091
-4.949917	-8125.216181
-4.933222	-8008.370217
-4.916528	-7908.274797
-4.899833	-7790.482440
-4.883139	-7698.578568
-4.866444	-7603.423692
-4.849750	-7482.257759
-4.833055	-7404.849775
-4.816361	-7305.703080
-4.799666	-7212.533918
-4.782972	-7122.361867
-4.766277	-7006.895737
-4.749583	-6930.491662
-4.732888	-6815.484371
-4.716194	-6729.427436
-4.699499	-6642.125647
-4.682805	-6544.508058
-4.666110	-6466.866285
-4.649416	-6355.686605
-4.632721	-6283.846179
-4.616027	-6171.410270
-4.599332	-6086.670696
-4.582638	-6015.345190
-4.565943	-5949.170993
-4.549249	-5844.406094
-4.532554	-5779.812712
-4.515860	-5697.924030
-4.499165	-5609.038774
-4.482471	-5508.212173
-4.465776	-5450.429732
-4.449082	-5355.359055
-4.432387	-5274.502623
-4.415693	-5218.668924
-4.398998	-5150.471308
-4.382304	-5074.690256
-4.365609	-4999.997089
-4.348915	-4907.590089
-4.332220	-4824.295951
-4.315526	-4771.854744
-4.298831	-4679.231876
-4.282137	-4624.390728
-4.265442	-4561.616769
-4.248748	-4493.509207
-4.232053	-4431.487550
-4.215359	-4333.082411
-4.198664	-4293.747293
-4.181970	-4224.935537
-4.165275	-4166.749954
-4.148581	-4078.296943
-4.131886	-4042.383040
-4.115192	-3953.778324
-4.098497	-3881.716649
-4.081803	-3833.643581
-4.065109	-3795.528656
-4.048414	-3734.196133
-4.031720	-3654.790335
-4.015025	-3595.537475
-3.998331	-3549.184541
-3.981636	-3468.470285
-3.964942	-3419.335536
-3.948247	-3365.572408
-3.931553	-3328.832816
-3.914858	-3255.435947
-3.898164	-3204.187391
-3.881469	-3155.816167
-3.864775	-3122.777440
-3.848080	-3060.892444
-3.831386	-3007.558973
-3.814691	-2938.178581
-3.797997	-2898.999998
-3.781302	-2866.324286
-3.764608	-2801.234646
-3.747913	-2753.164224
-3.731219	-2724.380259
-3.714524	-2672.367678
-3.697830	-2598.785888
-3.681135	-2572.925297
-3.664441	-2515.867860
-3.647746	-2478.990886
-3.631052	-2432.192926
-3.614357	-2386.267426
-3.597663	-2338.032881
-3.580968	-2311.093160
-3.564274	-2254.488503
-3.547579	-2219.459832
-3.530885	-2193.328425
-3.514190	-2137.582810
-3.497496	-2117.919419
-3.480801	-2050.357884
-3.464107	-2012.025779
-3.447412	-1990.866977
-3.430718	-1961.259528
-3.414023	-1924.037736
-3.397329	-1870.226668
-3.380634	-1831.462322
-3.363940	-1793.452097
-3.347245	-1761.855748
-3.330551	-1727.741099
-3.313856	-1711.860245
-3.297162	-1681.708548
-3.280467	-1648.439504
-3.263773	-1590.252132
-3.247078	-1563.939056
-3.230384	-1523.289745
-3.213689	-1509.644580
-3.196995	-1487.800021
-3.180301	-1439.571645
-3.163606	-1428.245589
-3.146912	-1404.438879
-3.130217	-1378.292395
-3.113523	-1323.950763
-3.096828	-1317.702964
-3.080134	-1277.265855
-3.063439	-1268.118486
-3.046745	-1239.608990
-3.030050	-1192.643576
-3.013356	-1160.304075
-2.996661	-1132.743513
-2.979967	-1109.128063
-2.963272	-1077.870838
-2.946578	-1088.305433
-2.929883	-1032.738950
-2.913189	-1004.999405
-2.896494	-997.071107
-2.879800	-979.707579
-2.863105	-937.301240
-2.846411	-946.040916
-2.829716	-894.874057
-2.813022	-882.942066
-2.796327	-869.935149
-2.779633	-853.453947
-2.762938	-819.998906
-2.746244	-819.819556
-2.729549	-795.886483
-2.712855	-756.005288
-2.696160	-763.513259
-2.679466	-725.665082
-2.662771	-701.888619
-2.646077	-698.400532
-2.629382	-661.400066
-2.612688	-678.705907
-2.595993	-645.849137
-2.579299	-610.483546
-2.562604	-609.840187
-2.545910	-585.005297
-2.529215	-588.116937
-2.512521	-566.422126
-2.495826	-551.341690
-2.479132	-519.702373
-2.462437	-501.852636
-2.445743	-514.180447
-2.429048	-483.915155
-2.412354	-465.593993
-2.395659	-482.520069
-2.378965	-440.246981
-2.362270	-442.429828
-2.345576	-411.298051
-2.328881	-418.582185
-2.312187	-406.589741
-2.295492	-405.362759
-2.278798	-374.905430
-2.262104	-372.494440
-2.245409	-353.301473
-2.228715	-344.003968
-2.212020	-352.114388
-2.195326	-321.502920
-2.178631	-308.410209
-2.161937	-288.693203
-2.145242	-281.482389
-2.128548	-267.266178
-2.111853	-263.580350
-2.095159	-263.056899
-2.078464	-252.150577
-2.061770	-226.856954
-2.045075	-235.254351
-2.028381	-227.451658
-2.011686	-221.983122
-1.994992	-217.572078
-1.978297	-223.250376
-1.961603	-208.965296
-1.944908	-209.110687
-1.928214	-180.667287
-1.911519	-184.902767
-1.894825	-169.568783
-1.878130	-155.709203
-1.861436	-151.760090
-1.844741	-146.016298
-1.828047	-127.333382
-1.811352	-136.086162
-1.794658	-150.797895
-1.777963	-115.126803
-1.761269	-103.964011
-1.744574	-112.769035
-1.727880	-117.766025
-1.711185	-98.432236
-1.694491	-93.128214
-1.677796	-77.977405
-1.661102	-73.066264
-1.644407	-86.570309
-1.627713	-67.589357
-1.611018	-73.908690
-1.594324	-67.220060
-1.577629	-67.058481
-1.560935	-66.522633
-1.544240	-76.561367
-1.527546	-42.529570
-1.510851	-46.911861
-1.494157	-38.374664
-1.477462	-45.855725
-1.460768	-41.078377
-1.444073	-45.350428
-1.427379	-17.538008
-1.410684	-16.322199
-1.393990	-29.141003
-1.377295	-45.662784
-1.360601	-44.240685
-1.343907	-15.776468
-1.327212	-31.466982
-1.310518	-9.575790
-1.293823	-29.122356
-1.277129	-0.880893
-1.260434	-25.746796
-1.243740	-22.406728
-1.227045	-5.059465
-1.210351	-15.483709
-1.193656	7.711817
-1.176962	-6.043277
-1.160267	6.617731
-1.143573	1.344550
-1.126878	-3.591763
-1.110184	-9.606178
-1.093489	21.803934
-1.076795	18.594067
-1.060100	17.664804
-1.043406	14.927493
-1.026711	-5.763264
-1.010017	19.640468
-0.993322	24.982003
-0.976628	14.750942
-0.959933	-2.365685
-0.943239	8.994089
-0.926544	33.782092
-0.909850	3.860291
-0.893155	18.184044
-0.876461	8.491968
-0.859766	19.463910
-0.843072	36.725203
-0.826377	7.187810
-0.809683	37.006720
-0.792988	10.702741
-0.776294	37.694334
-0.759599	37.112498
-0.742905	25.954083
-0.726210	26.049833
-0.709516	40.234861
-0.692821	26.136012
-0.676127	6.845384
-0.659432	23.929161
-0.642738	25.298568
-0.626043	26.496195
-0.609349	32.109616
-0.592654	29.212636
-0.575960	4.774260
-0.559265	19.697633
-0.542571	6.407694
-0.525876	36.544672
-0.509182	14.854935
-0.492487	17.409983
-0.475793	28.654220
-0.459098	6.483686
-0.442404	21.123489
-0.425710	34.825944
-0.409015	29.766638
-0.392321	26.504345
-0.375626	35.647348
-0.358932	26.846746
-0.342237	36.324776
-0.325543	17.897018
-0.308848	19.879051
-0.292154	32.735251
-0.275459	4.987614
-0.258765	33.876456
-0.242070	24.400755
-0.225376	21.794311
-0.208681	18.504309
-0.191987	33.489368
-0.175292	33.050118
-0.158598	16.588752
-0.141903	17.344236
-0.125209	0.746245
-0.108514	2.146317
-0.091820	-0.802136
-0.075125	25.091830
-0.058431	11.798242
-0.041736	4.332793
-0.025042	35.151651
-0.008347	35.065243
0.008347	6.379817
0.025042	31.445140
0.041736	20.533314
0.058431	7.698216
0.075125	-4.115308
0.091820	24.746937
0.108514	29.404080
0.125209	32.996875
0.141903	3.324023
0.158598	20.362079
0.175292	33.124628
0.191987	21.908318
0.208681	28.163945
0.225376	-2.215181
0.242070	-0.478238
0.258765	32.332450
0.275459	21.233811
0.292154	17.090102
0.308848	29.936683
0.325543	23.645690
0.342237	18.304002
0.358932	2.373982
0.375626	-6.868626
0.392321	22.763356
0.409015	13.341253
0.425710	25.562489
0.442404	8.382231
0.459098	-1.339227
0.475793	26.760681
0.492487	11.540994
0.509182	28.143282
0.525876	-4.524917
0.542571	28.988303
0.559265	3.664166
0.575960	9.136125
0.592654	17.467540
0.609349	19.639020
0.626043	22.537440
0.642738	26.507813
0.659432	6.418246
0.676127	11.182930
0.692821	4.164277
0.709516	22.529449
0.726210	20.952751
0.742905	2.428473
0.759599	25.883168
0.776294	1.199760
0.792988	30.356111
0.809683	7.578931
0.826377	19.406464
0.843072	26.611394
0.859766	-6.588024
0.876461	0.585581
0.893155	14.446323
0.909850	-1.161466
